GLOBALEVENTID,SQLDATE,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,SOURCEURL
659203756,20170526,201705,2017,2017.4,COPHLH,POLICE,,,,,,COP,HLH,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,42,42,4,1,1.9,6,3,6,-7.303425036,4,"Budi Asih, Jawa Barat, Indonesia",ID,ID30,-6.7517,108.56,10215172,4,"Jatinegara, Jakarta Raya, Indonesia",ID,ID04,-6.2006,106.907,-2679883,4,"Jatinegara, Jakarta Raya, Indonesia",ID,ID04,-6.2006,106.907,-2679883,20170526,http://en.republika.co.id/berita/en/international/17/05/26/oqjs0c414-us-government-issues-warning-following-jakarta-bomb-attack,2017
659204211,20170526,201705,2017,2017.4,IDNHLH,INDONESIA,IDN,,,,,HLH,,,COPHLH,POLICE,,,,,,COP,HLH,,1,43,43,4,1,2.8,6,3,6,-7.303425036,4,"Jatinegara, Jakarta Raya, Indonesia",ID,ID04,-6.2006,106.907,-2679883,4,"Budi Asih, Jawa Barat, Indonesia",ID,ID30,-6.7517,108.56,10215172,4,"Jatinegara, Jakarta Raya, Indonesia",ID,ID04,-6.2006,106.907,-2679883,20170526,http://en.republika.co.id/berita/en/international/17/05/26/oqjs0c414-us-government-issues-warning-following-jakarta-bomb-attack,2017
661316318,20170602,201706,2017,2017.4164,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,IGOUNOHLHWHO,WORLD HEALTH ASSEMBLY,,UNO,,,,IGO,HLH,,1,40,40,4,1,1,10,1,10,-0.477326969,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,20170602,http://www.gainhealth.org/knowledge-centre/no-excuses-inaction-adolescent-nutrition/,2017
661588781,20170603,201706,2017,2017.4192,IDNHLH,MEDAN,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,10,10,1,1,0,1,1,1,-7.01754386,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,20170603,http://odishasamaya.com/world/indonesian-military-plane-crashes-into-city/46569/,2017
665736227,20170617,201706,2017,2017.4575,HLH,DOCTOR,,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,42,42,4,1,1.9,4,1,4,-1.115241636,4,"Sanglah, Bali, Indonesia",ID,ID02,-8.6777,115.216,10866767,4,"Denpasar, Bali, Indonesia",ID,ID02,-8.65,115.217,-2676772,4,"Sanglah, Bali, Indonesia",ID,ID02,-8.6777,115.216,10866767,20170617,http://www.thejakartapost.com/news/2017/06/17/bali-doctors-vow-to-protect-pluralism.html,2017
665736258,20170617,201706,2017,2017.4575,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,DOCTOR,,,,,,HLH,,,0,10,10,1,1,0,1,1,1,-1.115241636,4,"Badung, Bali, Indonesia",ID,ID02,-8.5097,115.2,-2671067,4,"Pancasila, Riau, Indonesia",ID,ID37,0.0232,101.201,10125131,4,"Badung, Bali, Indonesia",ID,ID02,-8.5097,115.2,-2671067,20170617,http://www.thejakartapost.com/news/2017/06/17/bali-doctors-vow-to-protect-pluralism.html,2017
665736259,20170617,201706,2017,2017.4575,IDNHLH,INDONESIAN,IDN,,,,,HLH,,,HLH,DOCTOR,,,,,,HLH,,,0,10,10,1,1,0,3,1,3,-1.115241636,4,"Badung, Bali, Indonesia",ID,ID02,-8.5097,115.2,-2671067,4,"Pancasila, Riau, Indonesia",ID,ID37,0.0232,101.201,10125131,4,"Pancasila, Riau, Indonesia",ID,ID37,0.0232,101.201,10125131,20170617,http://www.thejakartapost.com/news/2017/06/17/bali-doctors-vow-to-protect-pluralism.html,2017
665736260,20170617,201706,2017,2017.4575,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,DOCTOR,,,,,,HLH,,,1,43,43,4,1,2.8,4,1,4,-1.115241636,4,"Denpasar, Bali, Indonesia",ID,ID02,-8.65,115.217,-2676772,4,"Sanglah, Bali, Indonesia",ID,ID02,-8.6777,115.216,10866767,4,"Sanglah, Bali, Indonesia",ID,ID02,-8.6777,115.216,10866767,20170617,http://www.thejakartapost.com/news/2017/06/17/bali-doctors-vow-to-protect-pluralism.html,2017
668666561,20170628,201706,2017,2017.4877,HLH,HOSPITAL,,,,,,HLH,,,IDNHLH,MEDAN,IDN,,,,,HLH,,,1,43,43,4,1,2.8,10,1,10,-3.797468354,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,20170628,http://www.dailymail.co.uk/news/article-4645854/Schapelle-Corby-one-month-home-Indonesian-lawyer-dies.html,2017
668666581,20170628,201706,2017,2017.4877,IDNHLH,MEDAN,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,42,42,4,1,1.9,10,1,10,-3.797468354,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,4,"Medan, Sumatera Utara, Indonesia",ID,ID26,3.58333,98.6667,-2687472,20170628,http://www.dailymail.co.uk/news/article-4645854/Schapelle-Corby-one-month-home-Indonesian-lawyer-dies.html,2017
669008852,20170629,201706,2017,2017.4904,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,110,110,11,3,-2,2,1,2,-8.780487805,4,"Pondok Indah, Jakarta Raya, Indonesia",ID,ID04,-6.2818,106.783,9183165,4,"Pondok Indah, Jakarta Raya, Indonesia",ID,ID04,-6.2818,106.783,9183165,4,"Pondok Indah, Jakarta Raya, Indonesia",ID,ID04,-6.2818,106.783,9183165,20170629,http://malaysiandigest.com/frontpage/29-4-tile/683518-anaesthetist-rumoured-to-have-passed-away-due-to-working-for-five-days-straight.html,2017
671432993,20170708,201707,2017,2017.5151,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,HLH,MEDICAL INSTITUTION,,,,,,HLH,,,1,20,20,2,1,3,10,1,10,-1.593625498,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,20170708,http://focustaiwan.tw/news/asoc/201707080012.aspx,2017
671807673,20170710,201707,2017,2017.5205,GOVHLH,HEALTH OFFICIAL,,,,,,GOV,HLH,,HLH,MEDICAL INSTITUTION,,,,,,HLH,,,1,20,20,2,1,3,10,1,10,-1.587301587,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,20170710,http://focustaiwan.tw/news/afav/201707080012.aspx,2017
673496113,20170716,201707,2017,2017.537,HLH,HOSPITAL,,,,,,HLH,,,IDNHLH,SEMARANG,IDN,,,,,HLH,,,1,42,42,4,1,1.9,3,1,3,-4.098360656,4,"Semarang, Jawa Tengah, Indonesia",ID,ID07,-6.9932,110.42,-2696070,4,"Semarang, Jawa Tengah, Indonesia",ID,ID07,-6.9932,110.42,-2696070,4,"Semarang, Jawa Tengah, Indonesia",ID,ID07,-6.9932,110.42,-2696070,20170716,http://www.thejakartapost.com/news/2017/07/16/14-trawlers-catch-fire-in-pati.html,2017
675503867,20170724,201707,2017,2017.5589,IDNHLH,INDONESIAN,IDN,,,,,HLH,,,TWNHLH,TAIWAN,TWN,,,,,HLH,,,1,61,61,6,2,6.4,3,1,3,-1.023890785,1,Indonesia,ID,ID,-5,120,ID,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,25.0478,121.532,-2637882,1,Indonesia,ID,ID,-5,120,ID,20170724,http://www.taiwannews.com.tw/en/news/3217287,2017
675905923,20170725,201707,2017,2017.5616,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,MNCUSAHLH,BRISTOL MYERS SQUIBB,USA,,,,,MNC,HLH,,0,51,51,5,1,3.4,12,4,12,6.355982152,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,20170725,http://www.marketwatch.com/story/bristol-myers-squibb-medicines-patent-pool-extend-licence-for-atazanavir-to-122-developing-countries-2017-07-25,2017
676006406,20170726,201707,2017,2017.5644,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,MNCUSAHLH,BRISTOL MYERS SQUIBB,USA,,,,,MNC,HLH,,1,51,51,5,1,3.4,3,1,3,5.823627288,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,1,Indonesia,ID,ID,-5,120,ID,20170726,http://www.ad-hoc-news.de/boerse/news/unternehmensnachrichten/medicines-patent-pool-united-states-of-america-united-kingdom-france/54503503,2017
676714787,20170728,201707,2017,2017.5699,IDNGOVHLH,INDONESIAN,IDN,,,,,GOV,HLH,,GOVHLH,HEALTH DEPARTMENT,,,,,,GOV,HLH,,1,20,20,2,1,3,3,1,3,-5.458515284,4,"Maluku, Sulawesi Selatan, Indonesia",ID,ID38,-3.8932,119.827,10890067,4,"Maluku, Sulawesi Selatan, Indonesia",ID,ID38,-3.8932,119.827,10890067,4,"Maluku, Sulawesi Selatan, Indonesia",ID,ID38,-3.8932,119.827,10890067,20170728,https://borgenproject.org/common-diseases-in-indonesia/,2017
682750630,20170820,201708,2017,2017.6301,HLH,DOCTOR,,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,42,42,4,1,1.9,4,1,4,-8.13559322,4,"Cibitung, Jawa Barat, Indonesia",ID,ID30,-7.0187,107.472,10151219,4,"Cibitung, Jawa Barat, Indonesia",ID,ID30,-7.0187,107.472,10151219,4,"Cibitung, Jawa Barat, Indonesia",ID,ID30,-7.0187,107.472,10151219,20170820,http://afludiary.blogspot.com/2017/08/conflicting-reports-of-bird-flu-case-in.html,2017
682750631,20170820,201708,2017,2017.6301,HLH,DOCTOR,,,,,,HLH,,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,90,90,9,2,-2,4,1,4,-8.13559322,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,4,"Bekasi, Jawa Barat, Indonesia",ID,ID30,-6.2349,106.99,-2672646,20170820,http://afludiary.blogspot.com/2017/08/conflicting-reports-of-bird-flu-case-in.html,2017
682750635,20170820,201708,2017,2017.6301,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,DOCTOR,,,,,,HLH,,,1,43,43,4,1,2.8,4,1,4,-8.13559322,4,"Cibitung, Jawa Barat, Indonesia",ID,ID30,-7.0187,107.472,10151219,4,"Cibitung, Jawa Barat, Indonesia",ID,ID30,-7.0187,107.472,10151219,4,"Cibitung, Jawa Barat, Indonesia",ID,ID30,-7.0187,107.472,10151219,20170820,http://afludiary.blogspot.com/2017/08/conflicting-reports-of-bird-flu-case-in.html,2017
683082096,20170821,201708,2017,2017.6329,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,30,30,3,1,4,4,1,4,1.5,4,"Selasa, Jawa Barat, Indonesia",ID,ID30,-7.0457,108.347,11277346,4,"Selasa, Jawa Barat, Indonesia",ID,ID30,-7.0457,108.347,11277346,4,"Selasa, Jawa Barat, Indonesia",ID,ID30,-7.0457,108.347,11277346,20170821,http://en.republika.co.id/berita/en/national-politics/17/08/22/ov1vb8414-govt-to-use-palapa-ring-to-develop-telemedicine-program,2017
683082097,20170821,201708,2017,2017.6329,IDNHLH,INDONESIA,IDN,,,,,HLH,,,HLH,HOSPITAL,,,,,,HLH,,,1,30,30,3,1,4,4,1,4,1.5,1,Australia,AS,AS,-25,135,AS,4,"Selasa, Jawa Barat, Indonesia",ID,ID30,-7.0457,108.347,11277346,4,"Selasa, Jawa Barat, Indonesia",ID,ID30,-7.0457,108.347,11277346,20170821,http://en.republika.co.id/berita/en/national-politics/17/08/22/ov1vb8414-govt-to-use-palapa-ring-to-develop-telemedicine-program,2017
688510259,20170911,201709,2017,2017.6877,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,90,90,9,2,-2,6,1,6,-0.619195046,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170911,http://en.republika.co.id/berita/en/national-politics/17/09/11/ow46ud414-hospital-must-help-patient-in-emergency-minister,2017
688510260,20170911,201709,2017,2017.6877,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,90,90,9,2,-2,4,1,4,-0.619195046,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170911,http://en.republika.co.id/berita/en/national-politics/17/09/11/ow46ud414-hospital-must-help-patient-in-emergency-minister,2017
688626574,20170911,201709,2017,2017.6877,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,40,40,4,1,1,7,1,7,-1.973684211,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170911,http://www.en.netralnews.com/news/currentnews/read/11053/baby.deborah.are.the.underprivileged.not.allowed.to.get.sick..part.1.,2017
688626575,20170911,201709,2017,2017.6877,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,0,40,40,4,1,1,1,1,1,-1.973684211,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170911,http://www.en.netralnews.com/news/currentnews/read/11053/baby.deborah.are.the.underprivileged.not.allowed.to.get.sick..part.1.,2017
688626583,20170911,201709,2017,2017.6877,HLH,HOSPITAL,,,,,,HLH,,,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,0,40,40,4,1,1,7,1,7,-1.973684211,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170911,http://www.en.netralnews.com/news/currentnews/read/11053/baby.deborah.are.the.underprivileged.not.allowed.to.get.sick..part.1.,2017
688626596,20170911,201709,2017,2017.6877,IDNHLH,INDONESIA,IDN,,,,,HLH,,,GOVHLH,MINIST OF HEALTH,,,,,,GOV,HLH,,0,40,40,4,1,1,1,1,1,-1.973684211,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170911,http://www.en.netralnews.com/news/currentnews/read/11053/baby.deborah.are.the.underprivileged.not.allowed.to.get.sick..part.1.,2017
688852404,20170912,201709,2017,2017.6904,HLH,HOSPITAL,,,,,,HLH,,,LEGHLH,HOUSE OF REPRESENTATIVE,,,,,,LEG,HLH,,1,43,43,4,1,2.8,8,1,8,-5.223880597,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170912,https://en.tempo.co/read/news/2017/09/12/055908427/E-KTP-Graft-KPK-to-Question-Three-Witnesses-for-Setya-Novanto,2017
688852405,20170912,201709,2017,2017.6904,HLH,HOSPITAL,,,,,,HLH,,,LEGHLH,HOUSE OF REPRESENTATIVE,,,,,,LEG,HLH,,1,43,43,4,1,2.8,2,1,2,-5.223880597,4,"Semanggi, Jakarta Raya, Indonesia",ID,ID04,-6.2222,106.818,9190739,4,"Semanggi, Jakarta Raya, Indonesia",ID,ID04,-6.2222,106.818,9190739,4,"Semanggi, Jakarta Raya, Indonesia",ID,ID04,-6.2222,106.818,9190739,20170912,https://en.tempo.co/read/news/2017/09/12/055908427/E-KTP-Graft-KPK-to-Question-Three-Witnesses-for-Setya-Novanto,2017
688852824,20170912,201709,2017,2017.6904,LEGHLH,HOUSE OF REPRESENTATIVE,,,,,,LEG,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,42,42,4,1,1.9,8,1,8,-5.223880597,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170912,https://en.tempo.co/read/news/2017/09/12/055908427/E-KTP-Graft-KPK-to-Question-Three-Witnesses-for-Setya-Novanto,2017
688852825,20170912,201709,2017,2017.6904,LEGHLH,HOUSE OF REPRESENTATIVE,,,,,,LEG,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,42,42,4,1,1.9,2,1,2,-5.223880597,4,"Semanggi, Jakarta Raya, Indonesia",ID,ID04,-6.2222,106.818,9190739,4,"Semanggi, Jakarta Raya, Indonesia",ID,ID04,-6.2222,106.818,9190739,4,"Semanggi, Jakarta Raya, Indonesia",ID,ID04,-6.2222,106.818,9190739,20170912,https://en.tempo.co/read/news/2017/09/12/055908427/E-KTP-Graft-KPK-to-Question-Three-Witnesses-for-Setya-Novanto,2017
689455911,20170914,201709,2017,2017.6959,GOVHLHMED,HEALTH MINIST,,,,,,GOV,HLH,MED,HLH,HOSPITAL,,,,,,HLH,,,0,100,100,10,3,-5,10,1,10,-1.238390093,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170914,https://en.tempo.co/read/news/2017/09/14/057908952/Mitra-Keluarga-Hospital-Given-Written-Warning-over-Baby-Debora,2017
689853134,20170915,201709,2017,2017.6986,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,841,84,8,2,7,3,1,3,-4.980842912,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170915,http://www.thejakartapost.com/news/2017/09/15/city-reprimands-mitra-keluarga-over-death-of-baby.html,2017
689853135,20170915,201709,2017,2017.6986,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,100,100,10,3,-5,4,1,4,-4.980842912,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170915,http://www.thejakartapost.com/news/2017/09/15/city-reprimands-mitra-keluarga-over-death-of-baby.html,2017
689853136,20170915,201709,2017,2017.6986,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,163,163,16,4,-8,8,1,8,-4.980842912,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170915,http://www.thejakartapost.com/news/2017/09/15/city-reprimands-mitra-keluarga-over-death-of-baby.html,2017
689853137,20170915,201709,2017,2017.6986,GOVHLH,HEALTH MINIST,,,,,,GOV,HLH,,IDNHLH,INDONESIA,IDN,,,,,HLH,,,1,841,84,8,2,7,1,1,1,-4.980842912,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170915,http://www.thejakartapost.com/news/2017/09/15/city-reprimands-mitra-keluarga-over-death-of-baby.html,2017
689853207,20170915,201709,2017,2017.6986,IDNGOVHLH,INDONESIA,IDN,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,100,100,10,3,-5,1,1,1,-4.980842912,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170915,http://www.thejakartapost.com/news/2017/09/15/city-reprimands-mitra-keluarga-over-death-of-baby.html,2017
689853208,20170915,201709,2017,2017.6986,IDNGOVHLH,INDONESIA,IDN,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,163,163,16,4,-8,1,1,1,-4.980842912,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170915,http://www.thejakartapost.com/news/2017/09/15/city-reprimands-mitra-keluarga-over-death-of-baby.html,2017
689853209,20170915,201709,2017,2017.6986,IDNGOVHLH,INDONESIA,IDN,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,1,163,163,16,4,-8,1,1,1,-4.980842912,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Gambir, Sumatera Utara, Indonesia",ID,ID26,3.0228,98.188,10107708,20170915,http://www.thejakartapost.com/news/2017/09/15/city-reprimands-mitra-keluarga-over-death-of-baby.html,2017
690156394,20170916,201709,2017,2017.7014,HLH,HOSPITAL,,,,,,HLH,,,GOVHLHMED,HEALTH MINIST,,,,,,GOV,HLH,MED,1,30,30,3,1,4,5,1,5,-2.797202797,4,"Kesehatan, Aceh, Indonesia",ID,ID01,4.2884,98.0429,10107442,4,"Kesehatan, Aceh, Indonesia",ID,ID01,4.2884,98.0429,10107442,4,"Kesehatan, Aceh, Indonesia",ID,ID01,4.2884,98.0429,10107442,20170916,http://jakartaglobe.id/business/mitra-keluarga-let-off-light-warnings-babys-death-now/,2017
690156395,20170916,201709,2017,2017.7014,HLH,HOSPITAL,,,,,,HLH,,,GOVHLHMED,HEALTH MINIST,,,,,,GOV,HLH,MED,1,1043,104,10,3,-5,5,1,5,-2.797202797,4,"Kesehatan, Aceh, Indonesia",ID,ID01,4.2884,98.0429,10107442,4,"Kesehatan, Aceh, Indonesia",ID,ID01,4.2884,98.0429,10107442,4,"Kesehatan, Aceh, Indonesia",ID,ID01,4.2884,98.0429,10107442,20170916,http://jakartaglobe.id/business/mitra-keluarga-let-off-light-warnings-babys-death-now/,2017
690156397,20170916,201709,2017,2017.7014,HLH,HOSPITAL,,,,,,HLH,,,IDNGOVHLH,JAKARTA,IDN,,,,,GOV,HLH,,0,43,43,4,1,2.8,3,1,3,-2.797202797,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170916,http://jakartaglobe.id/business/mitra-keluarga-let-off-light-warnings-babys-death-now/,2017
690156406,20170916,201709,2017,2017.7014,IDNGOVHLH,JAKARTA,IDN,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,42,42,4,1,1.9,3,1,3,-2.797202797,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170916,http://jakartaglobe.id/business/mitra-keluarga-let-off-light-warnings-babys-death-now/,2017
690156407,20170916,201709,2017,2017.7014,IDNGOVHLH,JAKARTA,IDN,,,,,GOV,HLH,,HLH,HOSPITAL,,,,,,HLH,,,0,90,90,9,2,-2,3,1,3,-2.797202797,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,4,"Jakarta, Jakarta Raya, Indonesia",ID,ID04,-6.17444,106.829,-2679652,20170916,http://jakartaglobe.id/business/mitra-keluarga-let-off-light-warnings-babys-death-now/,2017
693025250,20170926,201709,2017,2017.7288,IDNGOVHLH,INDONESIAN,IDN,,,,,GOV,HLH,,IDNHLH,INDONESIAN,IDN,,,,,HLH,,,1,10,10,1,1,0,6,1,6,4.845814978,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,4,"Antara, Aceh, Indonesia",ID,ID01,3.5292,99.0184,10119106,20170926,http://www.antaranews.com/en/news/112812/indonesia-japan-to-enhance-cooperation-in-health-sector,2017
